Season,HomeTeam,AwayTeam,Result,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
2018,Everton,Southampton,D,1,1,1,0,0,1,14,9,11,3,5,14,12,3,4,2,4,0,1,2.89,3.29,2.62,2.85,3.2,2.6,2.75,3.4,2.5
2017,Everton,Stoke,W,1,0,2,1,0,2,26,9,9,4,1,13,10,6,7,1,1,0,0,1.7,3.8,5.75,1.7,3.6,5.5,1.7,3.7,5.0
2017,Everton,Tottenham,L,0,3,0,0,2,0,10,12,15,1,6,14,14,7,3,3,1,0,0,3.8,3.5,2.1,3.6,3.4,2.1,3.5,3.4,2.1
2017,Everton,Bournemouth,W,2,1,2,0,0,1,20,12,8,4,4,12,11,4,6,3,1,0,0,1.65,4.0,5.75,1.65,3.75,5.5,1.65,3.8,5.3
2017,Everton,Burnley,L,0,1,0,0,1,0,14,23,5,4,2,14,7,9,3,2,2,0,0,1.67,3.6,5.75,1.62,3.7,5.5,1.7,3.7,5.0
2017,Everton,Arsenal,L,2,5,0,1,1,1,6,8,30,3,14,14,14,0,7,1,1,1,0,3.79,3.6,2.04,3.9,3.6,1.95,3.8,3.4,2.0
2017,Everton,Watford,W,3,2,2,0,0,1,10,10,11,5,3,14,12,2,5,0,2,0,0,2.2,3.39,3.6,2.1,3.4,3.6,2.1,3.4,3.5
2017,Everton,West Ham,W,4,0,2,2,0,2,24,8,7,5,3,16,6,2,6,2,1,0,0,2.37,3.29,3.29,2.3,3.3,3.2,2.2,3.35,3.3
2017,Everton,Huddersfield,W,2,0,2,0,0,1,5,6,5,4,3,12,9,2,5,2,1,0,0,1.72,3.79,5.5,1.7,3.7,5.25,1.7,3.7,5.0
2017,Everton,Swansea,W,3,1,2,1,1,1,14,12,8,7,3,12,12,6,3,2,3,0,0,1.72,3.75,5.5,1.67,3.7,5.5,1.7,3.7,5.0
2017,Everton,Chelsea,D,0,0,1,0,0,1,33,5,25,0,8,8,4,2,7,3,0,0,0,6.0,3.89,1.66,6.0,3.75,1.62,4.8,3.9,1.7
2017,Everton,Southampton,W,3,0,2,0,0,1,16,17,12,6,3,5,14,10,8,0,1,0,0,2.2,3.4,3.6,2.15,3.3,3.5,2.1,3.4,3.5
2017,Everton,Man City,W,4,0,2,1,0,2,21,6,13,4,5,17,7,3,6,2,2,0,0,4.5,4.0,1.8,4.4,3.8,1.78,4.1,3.5,1.9
2017,Everton,Bournemouth,W,6,3,2,3,0,2,23,15,18,10,8,14,4,4,8,3,1,0,0,1.7,4.0,5.25,1.7,3.8,5.0,1.7,3.7,5.0
2017,Everton,Sunderland,W,2,0,2,1,0,2,34,20,10,8,1,10,16,10,6,0,2,0,0,1.4,5.25,8.5,1.4,4.6,8.5,1.45,4.4,7.2
2017,Everton,West Brom,W,3,0,2,2,0,2,10,16,5,5,2,8,12,4,6,1,2,0,0,1.67,3.8,6.0,1.6,3.7,5.75,1.65,3.8,5.3
2017,Everton,Hull,W,4,0,2,1,0,2,30,14,6,8,0,9,7,5,8,2,0,0,1,1.53,4.33,7.0,1.53,4.1,6.75,1.5,4.2,6.5
2017,Everton,Leicester,W,4,2,2,3,2,2,33,12,6,7,4,8,15,4,6,2,2,0,0,1.75,3.9,5.0,1.72,3.6,5.25,1.65,3.8,5.3
2017,Everton,Burnley,W,3,1,2,0,0,1,21,29,13,7,6,15,14,6,7,2,0,0,0,1.4,4.5,8.0,1.45,4.25,6.75,1.45,4.5,7.0
2017,Everton,Chelsea,L,0,3,0,0,0,1,14,12,11,4,5,13,11,2,4,3,4,0,0,3.5,3.6,2.0,3.75,3.3,2.0,3.8,3.4,2.0
2017,Everton,Watford,W,1,0,2,0,0,1,16,15,14,6,2,7,11,9,8,0,3,0,0,1.5,4.5,7.5,1.45,4.5,7.25,1.5,4.2,6.5
2016,Everton,Tottenham,D,1,1,1,1,0,2,20,12,13,6,4,10,14,5,6,0,0,0,0,3.2,3.4,2.4,2.95,3.2,2.4,2.65,3.3,2.5
2016,Everton,Stoke,W,1,0,2,0,0,1,24,21,8,9,1,14,11,9,2,2,1,0,0,1.73,3.6,5.25,1.72,3.75,5.0,1.7,3.6,4.7
2016,Everton,Middlesbrough,W,3,1,2,3,1,2,18,11,7,6,0,5,15,6,3,2,1,0,0,1.67,3.8,6.0,1.65,3.8,5.5,1.7,3.7,5.0
2016,Everton,Crystal Palace,D,1,1,1,1,0,2,14,13,10,3,2,16,11,10,9,5,4,0,0,1.73,4.0,5.0,1.72,3.75,5.0,1.75,3.6,4.8
2016,Everton,West Ham,W,2,0,2,0,0,1,3,17,13,6,3,15,12,8,8,2,3,0,0,1.8,3.8,4.75,1.8,3.9,4.5,1.75,3.6,4.8
2016,Everton,Swansea,D,1,1,1,0,1,0,20,14,5,6,3,13,12,10,3,4,2,0,0,1.6,4.33,6.0,1.55,4.1,6.25,1.55,4.0,6.2
2016,Everton,Man United,D,1,1,1,0,1,0,24,13,10,6,2,13,11,6,3,2,3,0,0,3.6,3.5,2.15,3.7,3.5,2.1,3.5,3.4,2.1
2016,Everton,Arsenal,W,2,1,2,1,1,1,21,14,9,4,3,10,10,8,3,1,1,1,0,4.2,3.75,1.91,4.25,3.7,1.9,4.1,3.5,1.9
2016,Everton,Liverpool,L,0,1,0,0,0,1,22,6,11,1,4,13,9,1,6,3,1,0,0,4.2,3.6,1.95,4.1,3.6,1.9,3.8,3.4,2.0
2016,Everton,Tottenham,D,1,1,1,1,1,1,24,12,19,3,4,8,11,4,4,1,2,0,0,2.8,3.5,2.63,2.7,3.4,2.6,2.6,3.2,2.6
2016,Everton,Swansea,L,1,2,0,1,2,0,3,20,7,2,5,5,12,7,1,0,3,0,0,1.73,3.8,5.5,1.72,3.6,4.75,1.7,3.6,4.7
2016,Everton,Newcastle,W,3,0,2,1,0,2,6,18,7,7,3,8,15,3,3,1,2,0,1,1.65,4.2,5.5,1.67,3.5,5.25,1.65,3.7,4.9
2016,Everton,West Brom,L,0,1,0,0,1,0,24,34,5,6,1,9,12,14,1,1,3,0,0,1.53,4.2,7.5,1.53,3.9,6.25,1.6,3.7,5.4
2016,Everton,West Ham,L,2,3,0,1,0,2,3,15,17,8,5,12,13,9,6,2,3,1,0,1.73,4.0,5.0,1.7,3.6,5.0,1.8,3.5,4.2
2016,Everton,Arsenal,L,0,2,0,0,2,0,21,8,11,2,3,7,10,7,5,0,0,0,0,2.7,3.5,2.7,2.6,3.4,2.55,2.6,3.2,2.6
2016,Everton,Southampton,D,1,1,1,0,0,1,6,7,18,2,4,8,14,3,10,1,1,0,0,2.7,3.4,2.8,2.5,3.25,2.75,2.5,3.3,2.65
2016,Everton,Bournemouth,W,2,1,2,1,1,1,26,12,16,5,2,4,8,3,5,1,0,0,0,2.0,3.8,3.8,2.0,3.6,3.7,1.9,3.45,3.8
2016,Everton,Norwich,W,3,0,2,2,0,2,18,15,10,8,2,7,11,4,11,0,0,0,0,1.8,4.0,4.5,1.75,3.8,4.33,1.85,3.45,4.0
2015,Everton,Watford,D,2,2,1,0,1,0,23,10,11,5,5,7,13,8,2,1,2,0,0,1.7,3.9,5.5,1.7,3.5,5.0,1.7,3.6,4.7
2015,Everton,Man City,L,0,2,0,0,0,1,3,10,16,1,9,5,7,8,7,0,3,0,0,5.0,4.0,1.73,4.4,3.75,1.73,4.7,3.6,1.7
2015,Everton,Chelsea,W,3,1,2,2,1,2,1,14,15,9,2,12,12,7,14,2,2,0,0,4.0,3.6,2.0,3.75,3.5,2.0,3.6,3.3,2.0
2015,Everton,Liverpool,D,1,1,1,1,1,1,20,14,13,4,4,10,19,5,11,3,3,0,0,2.7,3.4,2.8,2.7,3.2,2.75,2.6,3.2,2.6
2015,Everton,Man United,L,0,3,0,0,2,0,14,12,10,3,7,12,14,5,3,2,2,0,0,3.25,3.4,2.38,3.0,3.3,2.4,2.9,3.3,2.3
2015,Everton,Sunderland,W,6,2,2,2,1,2,1,15,17,8,9,6,5,6,1,3,2,0,0,1.5,4.5,7.5,1.5,4.0,6.5,1.5,4.0,6.1
2015,Everton,Aston Villa,W,4,0,2,3,0,2,24,16,10,9,3,6,9,2,3,0,0,0,0,1.57,4.2,6.5,1.57,3.9,5.75,1.55,3.9,5.6
2015,Everton,Crystal Palace,D,1,1,1,0,0,1,6,19,14,4,5,4,11,13,6,1,2,0,0,2.1,3.6,3.75,2.1,3.3,3.4,2.0,3.3,3.6
2015,Everton,Leicester,L,2,3,0,1,1,1,14,13,10,5,5,6,14,10,2,2,1,0,0,2.1,3.75,3.6,2.1,3.4,3.3,2.1,3.3,3.3
2015,Everton,Stoke,L,3,4,0,1,2,0,21,15,8,3,5,10,12,6,2,2,1,0,0,1.95,3.6,4.2,1.95,3.3,3.9,1.9,3.45,3.8
2015,Everton,Man City,D,1,1,1,0,0,1,20,11,18,4,2,9,10,4,9,1,2,0,0,4.5,3.75,1.85,4.0,3.4,1.9,3.8,3.45,1.9
2015,Everton,West Brom,D,0,0,1,0,0,1,24,17,5,4,0,11,12,8,1,3,2,0,0,1.85,3.6,4.75,1.85,3.4,4.2,1.8,3.5,4.2
2015,Everton,Liverpool,D,0,0,1,0,0,1,3,6,17,1,6,11,7,3,6,4,1,0,0,3.4,3.4,2.3,3.2,3.4,2.3,3.1,3.3,2.2
2015,Everton,Leicester,D,2,2,1,0,0,1,29,18,15,3,4,7,6,4,7,0,1,0,0,1.83,3.6,5.0,1.83,3.5,4.2,1.7,3.6,4.7
2015,Everton,Newcastle,W,3,0,2,1,0,2,20,15,12,9,4,11,9,3,4,1,2,0,1,1.83,3.75,4.75,1.83,3.5,4.2,1.85,3.45,4.0
2015,Everton,Southampton,W,1,0,2,1,0,2,18,11,11,1,2,12,17,4,10,0,1,0,0,2.63,3.2,2.8,2.6,3.1,2.75,2.5,3.3,2.65
2015,Everton,Burnley,W,1,0,2,1,0,2,23,21,10,8,1,12,15,5,6,1,2,0,1,1.73,3.8,5.5,1.72,3.8,5.0,1.7,3.8,4.3
2015,Everton,Man United,W,3,0,2,2,0,2,1,9,17,7,4,6,10,7,7,0,2,0,0,3.75,3.4,2.15,3.4,3.4,2.2,3.6,3.3,2.0
2015,Everton,Sunderland,L,0,2,0,0,0,1,19,22,10,4,3,10,9,15,1,2,3,0,0,1.8,3.75,5.0,1.8,3.6,4.75,1.95,3.4,3.55
2015,Everton,Tottenham,L,0,1,0,0,1,0,14,9,16,1,3,12,8,3,5,1,2,0,0,2.4,3.6,3.0,2.35,3.4,2.85,2.4,3.3,2.75
2014,Everton,Arsenal,D,2,2,1,2,0,2,16,8,13,2,3,10,18,3,3,1,4,0,0,2.8,3.4,2.7,2.75,3.25,2.7,2.75,3.3,2.4
2014,Everton,Chelsea,L,3,6,0,1,2,0,14,17,12,7,8,7,16,8,2,1,3,0,0,3.75,3.3,2.2,3.5,3.3,2.2,3.6,3.3,2.0
2014,Everton,Crystal Palace,L,2,3,0,1,1,1,24,17,10,6,3,8,13,7,1,2,2,0,0,1.4,5.0,9.0,1.42,4.1,8.25,1.45,4.0,7.0
2014,Everton,Aston Villa,W,3,0,2,1,0,2,3,15,10,6,2,11,16,3,4,2,2,0,0,1.6,4.0,6.5,1.62,3.7,5.5,1.65,3.6,5.1
2014,Everton,Swansea,D,0,0,1,0,0,1,16,17,8,3,0,10,15,11,0,2,3,0,1,1.75,3.8,5.25,1.75,3.6,4.5,1.72,3.6,4.6
2014,Everton,West Ham,W,2,1,2,1,0,2,21,14,14,4,3,10,13,1,5,2,3,0,0,1.85,3.8,4.5,1.85,3.6,4.0,1.75,3.5,4.5
2014,Everton,Hull,D,1,1,1,1,0,2,33,13,8,5,1,8,12,6,4,1,1,0,0,1.53,4.33,7.0,1.55,3.8,6.0,1.55,4.0,5.5
2014,Everton,QPR,W,3,1,2,2,0,2,26,13,17,5,4,11,12,1,8,1,1,0,0,1.45,4.5,8.5,1.45,4.25,6.75,1.5,4.0,6.1
2014,Everton,Stoke,L,0,1,0,0,1,0,18,16,12,5,2,9,15,9,3,2,3,0,0,1.83,3.6,5.0,1.83,3.4,4.33,1.75,3.5,4.5
2014,Everton,Norwich,W,2,0,2,1,0,2,16,23,12,5,3,7,14,10,5,1,2,0,0,1.4,5.0,9.0,1.36,4.33,10.0,1.42,4.4,7.2
2014,Everton,Aston Villa,W,2,1,2,0,1,0,33,13,4,6,1,4,18,13,1,1,0,0,0,1.53,4.33,7.0,1.42,4.33,7.5,1.45,4.0,7.0
2014,Everton,West Ham,W,1,0,2,0,0,1,14,22,6,3,1,9,8,11,5,1,1,0,0,1.53,4.2,7.5,1.5,4.0,6.75,1.5,4.0,6.1
2014,Everton,Cardiff,W,2,1,2,0,0,1,31,19,10,6,3,10,10,10,5,1,3,0,0,1.36,5.0,11.0,1.31,5.0,9.75,1.37,4.6,7.5
2014,Everton,Swansea,W,3,2,2,1,1,1,24,9,21,6,7,9,6,5,12,0,0,0,0,1.67,3.9,6.0,1.62,3.5,6.25,1.6,3.7,5.4
2014,Everton,Arsenal,W,3,0,2,2,0,2,20,14,15,8,5,6,5,3,6,1,2,0,0,2.5,3.4,3.0,2.4,3.25,2.95,2.4,3.3,2.75
2014,Everton,Crystal Palace,L,2,3,0,0,1,0,1,17,7,5,4,6,10,13,3,1,2,0,0,1.4,4.75,10.0,1.4,4.5,7.5,1.35,4.8,7.6
2014,Everton,Man United,W,2,0,2,2,0,2,21,17,9,5,2,9,8,6,5,2,2,0,0,2.4,3.4,2.8,2.4,3.2,2.9,2.4,3.3,2.75
2014,Everton,Man City,L,2,3,0,1,2,0,19,9,18,4,6,3,9,4,3,0,3,0,0,5.0,4.0,1.75,4.5,3.8,1.7,4.25,3.9,1.7
2013,Everton,West Brom,D,0,0,1,0,0,1,31,22,7,8,2,14,15,11,1,1,1,0,0,1.57,4.33,6.5,1.53,4.1,6.0,1.55,3.9,5.6
2013,Everton,Chelsea,W,1,0,2,1,0,2,11,11,22,5,5,10,12,5,7,0,4,0,0,3.4,3.3,2.35,3.4,3.4,2.2,3.6,3.3,2.0
2013,Everton,Newcastle,W,3,2,2,3,0,2,29,18,15,7,6,5,15,1,1,3,1,0,0,1.65,4.0,6.0,1.6,3.9,5.5,1.65,3.6,5.1
2013,Everton,Hull,W,2,1,2,1,1,1,26,14,9,6,1,7,17,5,7,3,1,0,0,1.45,4.5,9.0,1.42,4.2,8.25,1.5,4.0,6.1
2013,Everton,Tottenham,D,0,0,1,0,0,1,16,8,16,1,6,11,9,7,4,4,1,0,0,2.5,3.4,3.0,2.4,3.3,2.9,2.5,3.3,2.65
2013,Everton,Liverpool,D,3,3,1,1,2,0,29,18,11,12,5,16,15,6,7,4,3,0,0,3.0,3.4,2.5,2.85,3.25,2.45,2.75,3.2,2.5
2013,Everton,Stoke,W,4,0,2,1,0,2,23,22,4,12,3,9,16,9,3,0,3,0,0,1.62,4.0,6.25,1.6,3.7,6.0,1.6,3.7,5.4
2013,Everton,Fulham,W,4,1,2,1,0,2,3,22,16,7,3,10,7,12,2,1,2,0,0,1.36,5.0,10.5,1.37,4.5,8.75,1.42,4.2,7.3
2013,Everton,Sunderland,L,0,1,0,0,1,0,19,26,13,9,6,11,7,11,2,1,0,1,0,1.36,5.25,9.5,1.36,4.75,7.75,1.37,4.6,7.5
2013,Everton,Southampton,W,2,1,2,1,0,2,21,9,12,4,2,9,14,2,3,2,4,0,0,1.83,3.7,4.75,1.8,3.4,4.5,1.75,3.5,4.5
2023,Fulham,Chelsea,W,2,1,2,1,0,2,8,8,20,3,10,12,16,5,7,4,3,0,1,3.3,3.5,2.15,3.3,3.5,2.15,3.25,3.45,2.2
2023,Fulham,Tottenham,L,0,1,0,0,1,0,30,10,10,5,3,10,10,3,8,1,3,0,0,3.3,3.6,2.1,3.1,3.6,2.15,3.2,3.65,2.15
2023,Fulham,Nott'm Forest,W,2,0,2,1,0,2,0,16,10,3,1,9,11,5,4,0,1,0,0,1.91,3.5,4.33,1.88,3.5,4.1,1.9,3.5,4.2
2023,Fulham,Wolves,D,1,1,1,0,1,0,24,10,8,5,2,12,17,4,3,2,0,0,0,2.5,3.2,3.0,2.5,3.1,2.9,2.5,3.2,2.95
2023,Fulham,Arsenal,L,0,3,0,0,3,0,8,12,15,2,7,10,9,4,8,0,1,0,0,6.0,4.0,1.57,5.5,4.1,1.6,5.5,4.1,1.6
2023,Fulham,West Ham,L,0,1,0,0,1,0,13,16,9,3,5,10,12,11,4,1,1,0,0,2.8,3.25,2.63,2.65,3.25,2.7,2.8,3.25,2.6
2023,Fulham,Leeds,W,2,1,2,0,0,1,28,12,10,5,2,10,15,8,6,1,4,0,0,2.3,3.4,3.1,2.3,3.4,3.0,2.4,3.3,3.0
2023,Fulham,Man City,L,1,2,0,1,2,0,35,4,12,1,9,9,10,2,5,1,3,0,0,12.0,6.0,1.25,11.0,6.25,1.26,12.0,6.25,1.25
2023,Fulham,Leicester,W,5,3,2,3,0,2,32,17,18,7,9,13,15,2,7,0,3,0,0,2.63,3.5,2.6,2.7,3.4,2.55,2.65,3.4,2.6
2023,Fulham,Crystal Palace,D,2,2,1,1,1,1,15,11,11,4,5,13,12,7,4,3,0,0,0,2.45,3.4,2.9,2.37,3.4,2.87,2.45,3.45,2.85
2022,Fulham,Liverpool,D,2,2,1,1,0,2,0,9,11,3,4,7,9,4,4,2,0,0,0,11.0,6.0,1.25,10.0,5.75,1.28,12.0,5.75,1.27
2022,Fulham,Brentford,W,3,2,2,2,1,2,28,18,13,9,5,13,7,6,3,3,2,0,0,2.45,3.4,2.9,2.37,3.3,2.95,2.45,3.4,2.9
2022,Fulham,Brighton,W,2,1,2,0,0,1,37,10,7,3,4,9,11,3,3,2,1,0,0,3.1,3.3,2.3,3.1,3.3,2.3,3.15,3.3,2.3
2022,Fulham,Newcastle,L,1,4,0,0,3,0,9,3,19,1,10,9,10,1,8,2,0,1,0,3.0,3.4,2.37,3.0,3.4,2.3,3.0,3.4,2.35
2022,Fulham,Bournemouth,D,2,2,1,1,2,0,10,19,10,4,6,9,11,5,6,2,0,0,0,1.85,3.75,4.0,1.87,3.7,4.0,1.9,3.65,4.0
2022,Fulham,Aston Villa,W,3,0,2,1,0,2,24,18,12,8,6,11,11,9,7,0,2,0,1,2.9,3.3,2.5,2.85,3.4,2.45,2.85,3.3,2.5
2022,Fulham,Everton,D,0,0,1,0,0,1,12,24,9,6,4,10,8,13,4,2,1,0,0,2.37,3.4,3.0,2.35,3.4,3.0,2.35,3.4,3.0
2022,Fulham,Man United,L,1,2,0,0,1,0,30,14,14,7,9,9,10,10,3,1,1,0,0,3.8,3.8,1.9,4.0,3.8,1.82,3.8,3.85,1.9
2022,Fulham,Southampton,W,2,1,2,1,0,2,10,8,9,2,3,8,13,4,4,0,1,0,0,1.95,3.6,3.75,1.98,3.6,3.6,2.0,3.6,3.65
2021,Fulham,Chelsea,L,0,1,0,0,0,1,28,10,21,3,6,11,10,1,12,2,3,1,0,6.5,4.33,1.5,6.75,4.1,1.53,5.8,4.25,1.55
2021,Fulham,Man United,L,1,2,0,1,1,1,20,12,15,5,5,6,10,2,8,3,1,0,0,6.0,4.33,1.53,5.75,4.33,1.55,5.8,4.25,1.55
2021,Fulham,Leicester,L,0,2,0,0,2,0,32,8,9,1,5,17,10,5,2,3,1,0,0,4.0,3.5,1.9,4.1,3.5,1.91,3.95,3.45,1.97
2021,Fulham,West Ham,D,0,0,1,0,0,1,22,20,8,2,1,11,10,7,3,1,2,0,1,3.6,3.5,2.05,3.6,3.4,2.1,3.55,3.45,2.1
2021,Fulham,Sheffield United,W,1,0,2,0,0,1,20,15,4,7,2,11,14,6,4,1,2,0,0,2.15,3.2,3.6,2.2,3.2,3.5,2.2,3.15,3.6
2021,Fulham,Tottenham,L,0,1,0,0,1,0,8,11,9,3,2,13,9,4,1,2,1,0,0,4.0,3.6,1.9,3.9,3.5,1.95,3.9,3.5,1.95
2021,Fulham,Man City,L,0,3,0,0,0,1,1,3,8,0,7,14,13,4,2,0,0,0,0,10.0,5.0,1.33,10.0,5.0,1.33,8.5,4.9,1.37
2021,Fulham,Leeds,L,1,2,0,1,1,1,8,13,13,6,4,13,12,13,7,2,2,0,0,2.37,3.4,3.0,2.4,3.4,2.95,2.45,3.25,3.0
2021,Fulham,Wolves,L,0,1,0,0,0,1,14,14,7,3,3,11,8,3,4,0,0,0,0,2.5,3.0,3.1,2.55,3.0,3.1,2.55,3.0,3.1
2021,Fulham,Burnley,L,0,2,0,0,2,0,8,21,14,3,5,11,10,8,4,2,0,0,0,2.2,3.4,3.3,2.25,3.3,3.3,2.2,3.4,3.35
2021,Fulham,Newcastle,L,0,2,0,0,1,0,5,14,10,0,4,12,6,5,4,1,0,0,0,2.05,3.8,3.3,2.1,3.8,3.2,2.05,3.8,3.3
2020,Fulham,Arsenal,L,0,3,0,0,1,0,5,5,13,2,6,12,12,2,3,2,2,0,0,6.0,4.33,1.53,5.5,4.25,1.57,6.0,3.9,1.57
2020,Fulham,Aston Villa,L,0,3,0,0,2,0,34,16,12,3,5,18,14,5,3,6,3,0,0,2.9,3.25,2.5,2.85,3.25,2.55,2.95,3.05,2.5
2020,Fulham,Crystal Palace,L,1,2,0,0,1,0,10,16,14,3,10,11,11,4,4,0,1,1,0,2.75,3.1,2.7,2.7,3.1,2.8,2.75,2.95,2.75
2020,Fulham,West Brom,W,2,0,2,2,0,2,35,13,10,6,1,13,11,5,2,3,2,0,0,2.4,3.3,3.0,2.4,3.3,3.0,2.45,3.1,3.0
2020,Fulham,Everton,L,2,3,0,1,3,0,0,14,9,6,7,14,10,2,5,2,0,0,0,3.9,3.9,1.85,4.0,3.8,1.85,3.7,3.75,1.9
2020,Fulham,Liverpool,D,1,1,1,1,0,2,1,10,12,5,6,9,5,6,8,3,1,0,0,9.0,5.5,1.3,8.5,5.5,1.33,8.0,5.25,1.33
2020,Fulham,Brighton,D,0,0,1,0,0,1,32,9,9,4,4,15,11,1,8,1,0,0,0,2.87,3.3,2.5,2.9,3.3,2.5,2.9,3.05,2.5
2020,Fulham,Southampton,D,0,0,1,0,0,1,9,10,3,1,2,15,12,6,3,2,0,0,0,3.2,3.3,2.3,3.1,3.3,2.35,3.15,3.1,2.35
2019,Fulham,Tottenham,L,1,2,0,1,0,2,6,12,14,4,5,10,8,7,10,2,3,0,0,5.25,3.8,1.75,5.25,3.6,1.72,5.2,3.6,1.73
2019,Fulham,Brighton,W,4,2,2,0,2,0,19,24,15,7,6,10,5,10,1,2,3,0,0,2.37,3.3,3.3,2.4,3.1,3.3,2.35,3.2,3.2
2019,Fulham,Man United,L,0,3,0,0,2,0,30,15,15,3,7,14,9,5,4,3,2,0,0,5.5,4.4,1.61,5.5,4.0,1.62,5.0,4.0,1.65
2019,Fulham,Chelsea,L,1,2,0,1,2,0,10,12,20,5,7,11,10,5,4,2,1,0,0,6.5,4.5,1.53,6.0,4.33,1.53,6.0,4.4,1.53
2019,Fulham,Liverpool,L,1,2,0,0,1,0,6,7,16,2,6,11,7,1,10,2,1,0,0,12.0,7.0,1.25,10.5,6.5,1.25,11.0,6.1,1.25
2019,Fulham,Man City,L,0,2,0,0,2,0,16,5,24,0,7,4,12,0,11,2,0,0,0,21.0,11.0,1.12,18.0,9.25,1.13,20.0,9.0,1.12
2019,Fulham,Everton,W,2,0,2,0,0,1,19,12,8,5,1,8,10,7,3,2,1,0,0,5.0,4.0,1.75,4.4,4.0,1.75,4.55,3.9,1.73
2019,Fulham,Cardiff,W,1,0,2,0,0,1,5,8,13,2,8,10,8,10,3,0,0,0,0,2.4,3.6,3.0,2.35,3.5,2.95,2.35,3.5,2.9
2019,Fulham,Newcastle,L,0,4,0,0,2,0,16,16,13,2,6,6,8,5,5,1,0,0,0,2.5,3.6,2.9,2.55,3.6,2.65,2.5,3.5,2.75
2018,Fulham,Crystal Palace,L,0,2,0,0,1,0,22,15,10,6,9,9,11,5,5,1,2,0,0,2.5,3.4,3.0,2.45,3.3,2.95,2.4,3.3,2.95
2018,Fulham,Burnley,W,4,2,2,3,2,2,8,25,12,12,2,11,8,6,4,2,1,0,0,2.0,3.4,4.33,2.0,3.3,4.0,1.97,3.35,4.1
2018,Fulham,Watford,D,1,1,1,0,1,0,20,15,11,3,6,11,9,8,8,2,1,0,0,2.54,3.5,2.9,2.35,3.4,3.0,2.6,3.3,2.7
2018,Fulham,Arsenal,L,1,5,0,1,1,1,30,21,9,4,7,11,12,4,2,2,0,0,0,5.25,4.33,1.66,5.0,4.33,1.62,4.6,4.35,1.65
2018,Fulham,Bournemouth,L,0,3,0,0,1,0,1,11,12,1,5,16,3,5,5,2,1,1,0,2.9,3.75,2.4,2.7,3.75,2.4,2.8,3.4,2.5
2018,Fulham,Southampton,W,3,2,2,2,1,2,24,10,19,5,8,10,6,2,5,2,3,0,0,2.62,3.5,2.8,2.55,3.4,2.75,2.6,3.35,2.7
2018,Fulham,Leicester,D,1,1,1,1,0,2,8,25,13,7,5,12,7,10,8,0,0,0,0,3.0,3.5,2.45,3.0,3.4,2.35,2.95,3.45,2.35
2018,Fulham,West Ham,L,0,2,0,0,2,0,22,16,6,4,3,14,10,6,4,2,1,0,0,2.9,3.6,2.5,2.85,3.5,2.4,2.85,3.55,2.4
2018,Fulham,Wolves,D,1,1,1,0,0,1,1,11,14,9,5,9,6,2,0,2,1,0,0,3.25,3.4,2.37,3.25,3.3,2.3,3.1,3.25,2.35
2018,Fulham,Huddersfield,W,1,0,2,0,0,1,16,14,9,5,5,12,10,4,3,3,1,0,0,2.0,3.4,3.75,2.05,3.3,3.8,2.0,3.25,4.0
2014,Fulham,West Ham,W,2,1,2,1,1,1,21,30,11,11,3,6,5,12,4,2,1,0,1,2.5,3.3,3.1,2.35,3.1,3.1,2.5,3.3,2.65
2014,Fulham,Sunderland,L,1,4,0,0,2,0,22,17,10,5,6,15,13,10,6,3,3,0,0,2.2,3.3,3.75,2.2,3.2,3.4,2.15,3.3,3.2
2014,Fulham,Southampton,L,0,3,0,0,0,1,23,8,17,4,5,10,9,4,5,0,3,0,0,3.6,3.4,2.2,3.4,3.3,2.15,3.0,3.3,2.25
2014,Fulham,Liverpool,L,2,3,0,1,1,1,29,10,21,3,7,7,9,7,5,4,3,0,0,8.0,5.25,1.4,7.25,4.5,1.42,7.0,4.0,1.45
2014,Fulham,Chelsea,L,1,3,0,0,0,1,21,7,17,3,8,14,13,5,4,2,1,0,0,8.0,4.75,1.45,6.75,4.33,1.45,7.3,4.4,1.4
2014,Fulham,Newcastle,W,1,0,2,0,0,1,11,12,12,3,3,11,6,9,7,1,0,0,0,2.9,3.4,2.6,2.85,3.3,2.45,2.6,3.2,2.6
2014,Fulham,Everton,L,1,3,0,0,0,1,3,23,14,8,7,7,4,5,6,1,2,0,0,5.0,3.75,1.8,4.5,3.7,1.75,3.8,3.45,1.9
2014,Fulham,Norwich,W,1,0,2,1,0,2,22,14,13,3,3,10,12,8,8,1,3,0,0,2.15,3.5,3.6,2.15,3.2,3.4,2.05,3.3,3.5
2014,Fulham,Hull,D,2,2,1,0,0,1,18,10,8,3,4,8,7,7,2,1,3,0,0,2.3,3.4,3.4,2.25,3.25,3.1,2.2,3.3,3.1
2014,Fulham,Crystal Palace,D,2,2,1,0,1,0,16,15,15,5,6,11,15,6,4,3,1,0,0,2.63,3.5,2.8,2.6,3.2,2.7,2.75,3.3,2.4
2013,Fulham,Arsenal,L,1,3,0,0,2,0,11,16,18,7,7,10,8,1,8,2,2,0,0,3.8,3.5,2.1,3.6,3.5,2.0,3.3,3.3,2.1
2013,Fulham,West Brom,D,1,1,1,1,0,2,19,12,12,2,4,9,12,4,5,0,1,0,0,2.15,3.5,3.6,2.15,3.4,3.6,2.1,3.3,3.3
